3231124310	2627214404	0	5632	6	659
3231124275	251688964	65535	1526	6	47
3231124252	251688972	0	61209	6	109
3231124414	253523985	0	1717	6	419
3231124295	251688964	65535	1599	6	52
3231124295	251688966	65535	0	6	63
3231124358	3231125385	65535	65535	6	733
3231124246	253523975	65535	1707	6	349
3231124319	3349968543	65535	65535	6	740
3231124383	251688964	0	1521	6	54
3231124355	251689014	65535	0	6	151
3231124409	253524001	65535	1733	6	430
3231124330	2627283458	65535	65535	1	674
3231124449	3231125320	65535	0	0	700
3231124250	255338703	0	1352	6	508
3231124267	253523983	0	1715	6	410
3231124383	253523973	0	1705	6	260
3231124295	251688964	65535	1221	6	48
3231124267	253523983	65535	1349	6	406
3231124295	260050808	0	1489	6	592
3231124379	3231125321	0	0	0	707
3231124361	202687488	65535	0	6	629
3231124251	251688972	0	62199	6	92
3231124410	3231125384	65535	0	0	731
3231124265	253523982	65535	1525	6	386
3231124284	252221496	65535	3031	6	231
3231123968	2483355648	0	0	255	20
3231124361	202688511	0	6000	6	628
3231124251	263717931	65535	0	6	604
3231124278	251689402	65535	1521	6	203
3231124310	2627213393	0	5632	6	649
3231124254	255340640	65535	1526	6	512
3231124298	3501767719	65535	1025	6	746
3231124384	254767404	0	14753	6	502
3231124332	2627283458	65535	65535	1	675
3231124275	251688964	0	1525	6	46
3231124299	255664495	0	0	6	565
3231124265	253523983	0	1525	6	401
3231124265	251688992	0	1525	6	140
3231124383	253524002	0	1734	6	297
3231124275	251689402	0	1526	6	199
3231124265	251688964	65535	1526	6	35
3231124251	254566441	65535	135	17	471
3231124252	251688972	0	0	6	121
3231124240	3231125387	0	65535	6	736
3231124303	252192806	65535	1433	6	227
3231124316	255494193	65535	6888	6	531
3231124319	3349968543	0	0	6	740
3231123968	2464153599	0	0	255	19
3231124405	2627283458	65535	65535	1	681
3231124265	253523971	0	1521	6	324
3231124251	254566441	0	135	17	471
3231124251	255664495	0	2121	6	558
3231124306	253523985	65535	1717	6	416
3231124267	251689402	0	14753	6	194
3231124365	2853086720	65535	0	1	688
3231124246	253523983	0	0	6	392
3231124358	3231125322	65535	65535	6	710
3231124299	255664495	0	0	6	565
3231124285	252366663	0	5541	6	244
3231124414	251689063	65535	1521	6	161
3231124295	251689402	65535	1221	6	206
3231124354	254767146	0	65535	6	500
3231124383	251689054	65535	1521	6	156
3231124410	3231125321	65535	65535	0	708
3231124409	253523992	65535	1724	6	424
3231123968	3221628927	65535	0	6	698
3231124384	253523975	65535	1707	6	265
3231124251	251688972	0	61209	6	73
3231124251	251688972	0	61899	6	86
3231123968	253286480	0	135	6	307
3231124384	253523979	65535	1521	6	272
3231124252	251688972	0	61899	6	122
3231124241	251688964	0	1221	6	26
3231124252	251688972	0	62709	6	137
3231124251	263717931	65535	135	6	602
3231124479	4294967295	65535	65535	0	750
3231124344	2627239426	0	65535	1	668
3231124413	253523972	0	1704	6	334
3231124280	255340640	0	1526	6	513
3231124412	253523973	65535	1705	6	341
3231124310	2627214404	0	5632	6	659
3231124286	252235972	65535	1550	6	232
3231124354	251689009	0	1699	6	148
3231124444	251688967	65535	1521	6	67
3231124414	253523992	0	1724	6	426
3231124285	256213534	65535	5541	6	580
3231124245	254064106	65535	135	6	459
3231124252	251688972	0	0	6	129
3231124246	253523983	0	1521	6	393
3231124349	3231125321	65535	65535	255	704
3231124383	253524001	0	1521	6	290
3231124246	253523974	65535	1706	6	343
3231123968	254062861	0	5555	6	452
3231124286	253928712	65535	1521	6	446
3231124267	251688964	65535	0	6	43
3231124342	202688511	0	6000	6	620
3231124246	253523983	65535	1521	6	393
3231123968	253286480	65535	0	1	309
3231124270	253571091	0	30899	6	437
3231124479	251924505	0	0	6	223
3231124332	202688511	0	6000	6	616
3231123968	254062861	65535	65535	6	453
3231124251	251688972	0	62009	6	89
3231124265	253523982	0	1525	6	386
3231124278	260050808	65535	1489	6	590
3231124392	2853087487	0	0	6	691
3231124265	253523982	0	0	6	384
3231124357	252817513	65535	6789	6	250
3231124479	2463170559	0	0	0	18
3231123968	2153315830	65535	0	6	642
3231124295	260050808	0	1489	6	592
3231124347	2627283458	65535	0	1	677
3231124252	251688972	65535	61899	6	122
3231123968	254630012	0	19856	6	484
3231124308	254630012	65535	65535	6	488
3231124384	253524001	0	1733	6	293
3231124291	253478133	0	1526	6	312
3231124275	251689402	0	1221	6	196
3231124267	253523992	0	1724	6	422
3231123968	254062859	0	5555	6	450
3231124339	2523187467	0	443	6	644
3231124240	3231125323	0	0	6	712
3231124267	251688964	0	1525	6	41
3231124251	251688972	0	61999	6	88
3231124355	251689014	0	1750	6	151
3231124251	251688972	65535	61809	6	85
3231124240	3231125322	0	0	6	709
3231124384	253523992	65535	1521	6	288
3231124265	251688992	65535	1221	6	138
3231124246	253523983	0	1525	6	394
3231124286	253288843	0	2115	6	255
3231123968	254767120	65535	5555	6	498
3231124251	251688972	0	62409	6	96
3231124267	253523974	65535	1706	6	345
3231124252	251688972	0	0	6	132
3231124409	253524001	0	1733	6	430
3231124383	253523990	65535	1521	6	284
3231124384	253523973	65535	1705	6	261
3231124405	2627283458	0	0	1	681
3231124229	254568560	65535	0	0	302
3231124355	251689014	65535	0	6	151
3231124285	255348843	65535	5540	6	521
3231124410	3231125349	0	65535	255	723
3231123968	2377711615	0	0	255	17
3231124351	3630654223	65535	1025	6	749
3231124245	254064106	65535	135	17	460
3231123968	253286480	0	8101	6	310
3231123968	253286480	65535	65535	1	309
3231124265	253523983	65535	1521	6	400
3231124252	254566441	0	135	6	476
3281456032	254767409	0	14753	6	503
3231124384	253524001	65535	1521	6	292
3231124246	251689402	65535	1521	6	181
3231124450	255494393	0	1433	6	545
3231124413	253523980	0	1712	6	380
3231124409	253523972	0	1704	6	332
3231124265	253523981	0	1521	6	374
3231124251	251688972	0	61609	6	81
3231124246	253523979	65535	1711	6	364
3231124254	255340640	0	1526	6	512
3231124285	251763764	65535	5541	6	220
3231124342	202688511	65535	21	6	619
3231124384	253523975	0	1521	6	258
3231124278	251688966	0	1599	6	60
3231124323	251689402	0	1521	6	212
3231124252	251688972	65535	0	6	134
3231124263	254630082	0	0	6	490
3231124285	252365113	65535	5540	6	241
3231124246	253523983	0	1526	6	395
3231124414	253523985	0	1717	6	419
3231124383	253523992	65535	1724	6	287
3231124271	255494667	0	27400	6	546
3231123968	2627307391	65535	65535	6	684
3231124384	253523972	0	1704	6	259
3231124252	255664495	0	0	6	564
3231124405	2627283458	65535	65535	1	681
3231124245	254064106	65535	8000	6	463
3231124342	202687488	0	20	6	618
3231124240	3231125386	65535	65535	255	735
3231124318	202687488	0	21	6	607
3231124246	253523974	65535	1706	6	343
3231124293	254630012	65535	32200	6	486
3231124479	251689007	65535	0	6	147
3231124339	255459384	0	65535	1	524
3231124351	3501767719	65535	5001	6	23
3231124383	253523979	65535	1711	6	271
3231124271	256420901	65535	6849	6	600
3231124265	253523983	65535	1221	6	397
3231124412	253523975	0	1707	6	353
3231124323	251689402	65535	1521	6	212
3231124310	2627213396	65535	5632	6	653
3231124258	253501475	0	1521	6	317
3231124251	256022834	0	135	17	575
3231124383	251689063	0	1521	6	159
3231124307	253523980	0	1712	6	377
3231124265	251688964	65535	1599	6	36
3231124323	253524002	65535	1734	6	294
3231124252	251688972	0	61509	6	115
3231123968	2626420736	65535	0	0	21
3231124409	253524002	65535	1734	6	433
3231124383	253523985	0	1717	6	279
3231123968	253286480	0	135	17	308
3231124271	252218287	0	1433	6	228
3231124319	251689402	0	1521	6	211
3231123968	253286480	0	65535	6	311
3231124233	255494389	65535	0	6	536
3231124400	202687488	0	65535	6	637
3231124298	3501767719	65535	65535	6	22
3231124265	253523983	0	1526	6	402
3231124246	253523979	65535	1711	6	364
3231124361	202687488	65535	0	6	629
3231124263	254630082	0	19999	6	489
3231124284	260113203	65535	2051	6	594
3231124393	255348828	0	32200	6	520
3231124384	253523973	65535	1705	6	261
3231124343	202688511	65535	20	6	618
3231124267	251688964	0	1521	6	40
4294967295	251658240	0	65535	255	605
3231124479	536870912	65535	65535	255	7
3231124252	251688972	65535	0	6	137
3231124306	251688967	0	1521	6	65
3231124355	2627214592	0	0	6	661
3231123968	254062969	0	5555	6	454
3231124405	202688511	65535	65535	6	641
3231124252	255664495	65535	65535	6	564
3231124251	251688972	65535	0	6	79
3231124265	253523992	0	1724	6	421
3231124252	251688972	0	0	6	106
3231124388	2853087232	0	65535	6	690
3231124280	253631252	0	1526	6	442
3231124450	255494389	0	0	6	540
3231124413	251689402	65535	1521	6	217
3231123968	4294967295	65535	65535	255	750
3231124254	255340640	65535	1526	6	512
3231124272	251689228	65535	1521	6	173
3231123968	253286480	0	8101	6	310
3231124383	253524002	0	1521	6	296
3231124286	255495967	65535	1521	6	554
3231124251	251688972	65535	61399	6	76
3231124280	253631252	0	1526	6	442
3231124306	251689067	0	1521	6	166
3231124479	254062859	0	5555	6	450
3231124241	251689402	65535	1649	6	180
3231123968	2147483647	0	0	0	8
3231124379	3231125325	65535	0	6	714
3231124265	251689402	65535	1525	6	185
3231124412	253523979	0	1711	6	370
3231123968	254767120	65535	5555	6	498
3231124267	251688964	0	1221	6	39
3231124409	253523980	65535	1712	6	378
3231124400	202688511	65535	21	6	635
3231124271	256420901	0	6849	6	600
3231124246	251688964	65535	1299	6	31
3231124251	251688972	0	0	6	81
3231124286	252235972	0	65535	6	233
3231124284	260711442	65535	12050	6	595
3231124310	2627214403	65535	5631	6	656
3231124265	253523983	0	0	6	398
3231124286	253928712	65535	1521	6	446
3231124307	253523973	0	1705	6	339
3231124251	251688972	0	0	6	88
3231124379	3231125384	65535	65535	0	730
3231124377	255495967	65535	0	6	556
3231124357	257112090	0	6789	6	583
3231124280	252349470	0	1526	6	234
3231124251	254566441	0	0	6	473
3231124400	202688511	65535	65535	6	637
3231124383	253523980	65535	1521	6	274
3231124383	253523980	0	1712	6	275
3231123968	254063064	0	65535	6	457
3231124240	3231125328	65535	65535	255	716
3231124265	251689402	0	1525	6	185
3231124310	2627213394	0	5632	6	651
3231124405	202688511	65535	6000	6	640
3231124388	2853087232	65535	65535	6	690
3231124332	202688511	65535	20	6	614
3231124300	255664495	0	2211	6	570
3231123968	253286480	65535	135	17	308
3231124409	253523976	65535	1708	6	360
3231124318	202688511	65535	0	6	609
3231124409	253524001	0	1733	6	430
3231124319	3349968543	65535	0	6	740
3231124275	251689402	0	0	6	201
3231124245	254064106	65535	512	17	461
3231124299	255664495	0	0	6	565
3231124241	251689402	65535	1599	6	179
3231124295	251688964	0	1489	6	49
3231124357	254566434	0	6790	6	470
3231124251	256022834	0	7600	6	577
3231124285	252364994	65535	5540	6	239
3231124413	251688964	0	1521	6	57
3231124332	2627239426	65535	0	1	666
3231124413	251689402	0	1521	6	217
3231124265	253523976	65535	1708	6	357
3231124285	252365113	0	5540	6	241
3231124479	254062859	0	65535	6	451
3231124251	251688972	65535	0	6	79
3231124252	251688972	0	62099	6	126
3231124293	3231125384	65535	0	0	725
3231124251	251688972	0	62509	6	98
3231124246	253523972	0	1704	6	327
3231124409	253524002	65535	1734	6	433
3231124241	251688964	0	1649	6	28
3231124303	252192806	65535	1433	6	227
3231124265	253523971	0	1299	6	322
3231124377	3231125341	0	0	6	718
3231124251	251688972	0	0	6	89
3231124265	251688992	65535	1525	6	140
3231124479	2463170559	0	65535	0	18
3231124267	251689402	0	1526	6	193
3231124258	254630104	65535	1521	6	493
3231124479	254062796	65535	65535	6	449
3231124246	251689402	65535	1521	6	181
3231124270	256788560	0	32201	6	438
3231124310	2627213399	0	5631	6	654
3231124351	3501767719	0	1025	6	747
3231124332	202687488	65535	0	6	617
3231124286	253928714	65535	1521	6	447
3231124295	251689402	0	0	6	209
3231124360	253708325	65535	1433	6	443
3231124388	2853086975	0	0	6	686
3231123968	2182873087	65535	0	255	10
3231124251	251688972	65535	62699	6	101
3231123968	2627210367	0	65535	6	647
3231124267	253523979	65535	1711	6	367
3231124414	253523973	65535	1705	6	342
3231124251	251688972	65535	0	6	90
3231124265	251689402	0	1650	6	190
3231124323	251689402	65535	1521	6	212
3231124251	255664495	65535	65535	6	559
3231124265	251688964	0	1521	6	33
3231124384	253523989	0	1521	6	283
3231124285	252365113	65535	5540	6	241
3231124278	251688966	65535	1649	6	61
3231124250	255338703	0	65535	255	510
3231123968	253286480	65535	135	6	307
3231124339	255459384	0	1432	6	523
3231124246	253523974	0	1706	6	343
3231124267	251689402	65535	1521	6	191
3231124450	255494389	65535	3745	6	541
3231124384	253523985	0	1717	6	281
3231124267	253524001	0	1733	6	428
3231124362	3231125385	65535	0	6	734
3231124245	254064106	65535	65535	6	462
3231124252	251688972	65535	0	6	114
3231124400	202688511	65535	0	6	637
3231124275	251689402	65535	0	6	201
3231124240	3231125385	0	0	6	732
3231124251	251688972	0	0	6	76
3231124355	251689015	65535	0	6	154
3231124307	251689067	0	1521	6	167
3231124479	2183004159	0	65535	255	11
3231124288	251689064	65535	1350	6	164
3231124384	253523976	0	1521	6	268
3231124265	253523983	65535	1526	6	402
3231124384	253523980	0	1521	6	276
3231124414	253523975	0	1707	6	354
3231124258	254630104	0	1521	6	493
3231124245	254064106	65535	0	1	466
3231124479	253286480	0	65535	6	310
3231124227	254568560	0	0	255	300
3231124285	252366663	0	5540	6	243
3231124295	260050808	0	1490	6	593
3231124384	253523990	65535	1521	6	285
3231124270	253286441	0	30899	6	304
3231124251	251688972	65535	62409	6	96
3231124295	260050808	65535	1489	6	592
3231124251	251688972	0	0	6	75
3231124265	251689402	0	1221	6	183
3231124263	255494184	65535	19999	6	527
3231124412	253523976	65535	1708	6	361
3231124245	254064106	65535	8101	17	464
3231124278	251689402	65535	1521	6	203
3231124246	253523974	0	1706	6	343
3231124400	2627239426	0	65535	1	671
3231124295	251688966	0	1221	6	62
3231124271	252218287	65535	1433	6	228
3231124332	202687488	0	6000	6	616
3231124233	255494389	65535	30210	6	538
3231124295	251688964	0	1489	6	49
3231123968	2464153599	0	65535	255	19
3231124362	3231125321	65535	65535	0	705
3231124278	251688966	0	1599	6	60
3231124394	2627283458	0	0	1	679
3231124358	3231125329	65535	0	255	717
3231124295	251689402	65535	1221	6	206
3231124278	251689402	0	1521	6	203
3231124295	251688966	65535	1599	6	63
3231124410	3231125320	0	65535	255	699
3231124265	253523985	65535	1717	6	414
3231124252	251688972	0	61609	6	117
3231124230	252522746	65535	65535	0	248
3231124310	2627214403	65535	5632	6	657
3231124479	254062969	65535	5555	6	454
3231124384	253523980	0	1712	6	277
3231124364	3231125321	65535	0	0	706
3231124310	255495937	65535	1602	6	550
3231124252	251688972	0	0	6	118
3231124479	255494216	0	5555	6	525
3231124363	3231125385	0	65535	6	734
3231124265	253523982	0	1490	6	389
3231124252	251688972	65535	0	6	134
3231124265	251689402	65535	1650	6	190
3231124295	260050808	65535	1490	6	593
3231124252	254566441	0	0	6	478
3231124252	251688972	0	61209	6	109
3231124310	2627213399	65535	5632	6	655
3231123968	254062859	0	5555	6	450
3231124308	3231125384	0	0	0	726
3231124265	251689402	65535	1525	6	185
3231123968	254767120	0	0	6	499
3231124280	3474207176	65535	0	6	745
3231124265	251688992	0	1221	6	138
3231124230	254568560	65535	65535	255	303
3231124405	2627239426	0	0	1	672
3231124271	256420505	0	1433	6	599
3231124250	255338703	0	65535	255	510
3231124343	202687488	0	6000	6	620
3231124421	2627214592	65535	65535	255	662
3231124275	251689402	65535	1350	6	201
3231124383	253523989	65535	1521	6	282
3231124339	255459384	0	1432	6	523
3231124267	251689402	65535	1526	6	193
3231123968	2627284224	65535	443	6	683
3231124285	251933127	65535	5541	6	225
3231124251	254566441	0	135	17	471
3231124403	202687488	0	65535	6	637
3231124393	255348828	65535	32200	6	520
3231124265	260050808	65535	1490	6	589
3231124307	253523983	0	1715	6	411
3231124228	252522746	0	65535	0	246
3231124286	251941428	0	1540	6	226
3231124384	253523992	65535	1724	6	289
3231124265	253526025	0	1521	6	436
3231124252	255664495	65535	2200	6	563
3231124286	255340578	0	1526	6	511
3231124271	255494667	0	27400	6	546
3231124307	251689402	0	1521	6	210
3231124306	251689402	65535	1521	6	210
3231124393	255348828	65535	32200	6	520
3231124246	253523983	65535	1526	6	395
3231124479	254062861	0	65535	6	453
3231124383	253523972	65535	1704	6	257
3231124384	253523980	0	1712	6	277
3231124355	254767146	0	65535	6	501
3231123968	2627283458	65535	0	1	673
3231124252	251688972	65535	61999	6	124
3231123968	201326591	0	65535	255	3
3231124450	255494389	65535	3745	6	541
3231124377	255494189	65535	1433	6	530
3231124278	251689402	65535	0	6	204
3231124299	255664495	0	65535	6	567
3231124228	254568560	0	0	255	301
3231124265	253523983	0	1299	6	398
3231123968	254767121	65535	0	6	499
3231124263	255494184	65535	19999	6	527
3231124252	251688972	65535	61609	6	117
3231124252	251688972	0	0	6	128
3231124336	253524002	65535	1734	6	295
3231124479	254062859	65535	5555	6	450
3231124384	253523989	0	1521	6	283
3231124450	255494389	65535	3745	6	541
3231124246	253523992	0	1724	6	420
3231124248	255705346	0	65535	6	573
3231124410	3231125348	65535	0	6	721
3231124286	252235972	65535	1550	6	232
3231124409	253523972	0	1704	6	332
3231124280	255340648	0	1526	6	515
3231124265	251689402	0	1526	6	186
3231124383	253523992	0	1521	6	286
3231124241	251688964	0	1599	6	27
3231124298	256620675	0	1433	6	582
